,año,mes,festividad,comuna,conducta,cantidad
12594,2014,Enero,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
12595,2014,Enero,Domingo,Cabecera del Llano,LESIONES PERSONALES,2
12596,2014,Enero,Domingo,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
12597,2014,Enero,Domingo,Centro,HURTO A PERSONAS,4
12598,2014,Enero,Domingo,Centro,LESIONES PERSONALES,1
12599,2014,Enero,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,1
12600,2014,Enero,Domingo,García Rovira,HOMICIDIO,1
12601,2014,Enero,Domingo,García Rovira,LESIONES PERSONALES,2
12602,2014,Enero,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,3
12603,2014,Enero,Domingo,La Ciudadela,HURTO A MOTOCICLETAS,1
12604,2014,Enero,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12605,2014,Enero,Domingo,La Concordia,HOMICIDIO,1
12606,2014,Enero,Domingo,La Concordia,LESIONES PERSONALES,1
12607,2014,Enero,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,2
12608,2014,Enero,Domingo,La Pedregosa,LESIONES PERSONALES,2
12609,2014,Enero,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
12610,2014,Enero,Domingo,Morrorico,LESIONES PERSONALES,2
12611,2014,Enero,Domingo,Morrorico,VIOLENCIA INTRAFAMILIAR,1
12612,2014,Enero,Domingo,Mutis,HURTO A PERSONAS,1
12613,2014,Enero,Domingo,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12614,2014,Enero,Domingo,Mutis,LESIONES PERSONALES,1
12615,2014,Enero,Domingo,Nor Oriental,HURTO A PERSONAS,1
12616,2014,Enero,Domingo,Nor Oriental,HURTO A RESIDENCIAS,1
12617,2014,Enero,Domingo,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12618,2014,Enero,Domingo,Norte,HURTO A PERSONAS,2
12619,2014,Enero,Domingo,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
12620,2014,Enero,Domingo,Norte,LESIONES PERSONALES,1
12621,2014,Enero,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,2
12622,2014,Enero,Domingo,Occidental,HURTO A PERSONAS,1
12623,2014,Enero,Domingo,Occidental,LESIONES PERSONALES,2
12624,2014,Enero,Domingo,Oriental,LESIONES PERSONALES,1
12625,2014,Enero,Domingo,Provenza,LESIONES PERSONALES,1
12626,2014,Enero,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
12627,2014,Enero,Domingo,San Francisco,HOMICIDIO,1
12628,2014,Enero,Domingo,San Francisco,HURTO A ENTIDADES COMERCIALES,2
12629,2014,Enero,Domingo,San Francisco,HURTO A MOTOCICLETAS,1
12630,2014,Enero,Domingo,San Francisco,HURTO A PERSONAS,2
12631,2014,Enero,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
12632,2014,Enero,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
12633,2014,Enero,Domingo,Sur,HURTO A PERSONAS,2
12634,2014,Enero,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,1
12635,2014,Enero,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12636,2014,Enero,No Aplica,Cabecera del Llano,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12637,2014,Enero,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,5
12638,2014,Enero,No Aplica,Cabecera del Llano,HURTO A MOTOCICLETAS,1
12639,2014,Enero,No Aplica,Cabecera del Llano,HURTO A PERSONAS,16
12640,2014,Enero,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,4
12641,2014,Enero,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),18
12642,2014,Enero,No Aplica,Cabecera del Llano,LESIONES PERSONALES,2
12643,2014,Enero,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,1
12644,2014,Enero,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,4
12645,2014,Enero,No Aplica,Centro,HURTO A PERSONAS,18
12646,2014,Enero,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),18
12647,2014,Enero,No Aplica,Centro,LESIONES PERSONALES,8
12648,2014,Enero,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,10
12649,2014,Enero,No Aplica,García Rovira,HURTO A PERSONAS,7
12650,2014,Enero,No Aplica,García Rovira,HURTO A RESIDENCIAS,1
12651,2014,Enero,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),12
12652,2014,Enero,No Aplica,García Rovira,LESIONES PERSONALES,7
12653,2014,Enero,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,5
12654,2014,Enero,No Aplica,La Ciudadela,HURTO A ENTIDADES COMERCIALES,2
12655,2014,Enero,No Aplica,La Ciudadela,HURTO A MOTOCICLETAS,1
12656,2014,Enero,No Aplica,La Ciudadela,HURTO A PERSONAS,4
12657,2014,Enero,No Aplica,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
12658,2014,Enero,No Aplica,La Ciudadela,LESIONES PERSONALES,8
12659,2014,Enero,No Aplica,La Concordia,EXTORSIÓN,1
12660,2014,Enero,No Aplica,La Concordia,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12661,2014,Enero,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,14
12662,2014,Enero,No Aplica,La Concordia,HURTO A PERSONAS,8
12663,2014,Enero,No Aplica,La Concordia,HURTO A RESIDENCIAS,1
12664,2014,Enero,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
12665,2014,Enero,No Aplica,La Concordia,LESIONES PERSONALES,5
12666,2014,Enero,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,4
12667,2014,Enero,No Aplica,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1
12668,2014,Enero,No Aplica,La Pedregosa,HURTO A PERSONAS,6
12669,2014,Enero,No Aplica,La Pedregosa,HURTO A RESIDENCIAS,1
12670,2014,Enero,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
12671,2014,Enero,No Aplica,La Pedregosa,LESIONES PERSONALES,5
12672,2014,Enero,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,2
12673,2014,Enero,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,3
12674,2014,Enero,No Aplica,Lagos del Cacique,HURTO A PERSONAS,3
12675,2014,Enero,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,2
12676,2014,Enero,No Aplica,Morrorico,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12677,2014,Enero,No Aplica,Morrorico,LESIONES PERSONALES,7
12678,2014,Enero,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,1
12679,2014,Enero,No Aplica,Mutis,HOMICIDIO,2
12680,2014,Enero,No Aplica,Mutis,HURTO A MOTOCICLETAS,1
12681,2014,Enero,No Aplica,Mutis,HURTO A PERSONAS,5
12682,2014,Enero,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
12683,2014,Enero,No Aplica,Mutis,LESIONES PERSONALES,3
12684,2014,Enero,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,4
12685,2014,Enero,No Aplica,Nor Oriental,EXTORSIÓN,1
12686,2014,Enero,No Aplica,Nor Oriental,HOMICIDIO,2
12687,2014,Enero,No Aplica,Nor Oriental,HURTO A PERSONAS,5
12688,2014,Enero,No Aplica,Nor Oriental,HURTO A RESIDENCIAS,1
12689,2014,Enero,No Aplica,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12690,2014,Enero,No Aplica,Nor Oriental,LESIONES PERSONALES,2
12691,2014,Enero,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,4
12692,2014,Enero,No Aplica,Norte,EXTORSIÓN,1
12693,2014,Enero,No Aplica,Norte,HOMICIDIO,4
12694,2014,Enero,No Aplica,Norte,HURTO A ENTIDADES COMERCIALES,1
12695,2014,Enero,No Aplica,Norte,HURTO A MOTOCICLETAS,2
12696,2014,Enero,No Aplica,Norte,HURTO A PERSONAS,11
12697,2014,Enero,No Aplica,Norte,HURTO A RESIDENCIAS,1
12698,2014,Enero,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
12699,2014,Enero,No Aplica,Norte,LESIONES PERSONALES,14
12700,2014,Enero,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,9
12701,2014,Enero,No Aplica,Occidental,HOMICIDIO,1
12702,2014,Enero,No Aplica,Occidental,HURTO A ENTIDADES COMERCIALES,1
12703,2014,Enero,No Aplica,Occidental,HURTO A PERSONAS,10
12704,2014,Enero,No Aplica,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12705,2014,Enero,No Aplica,Occidental,LESIONES PERSONALES,16
12706,2014,Enero,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,6
12707,2014,Enero,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,3
12708,2014,Enero,No Aplica,Oriental,HURTO A MOTOCICLETAS,2
12709,2014,Enero,No Aplica,Oriental,HURTO A PERSONAS,19
12710,2014,Enero,No Aplica,Oriental,HURTO A RESIDENCIAS,1
12711,2014,Enero,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
12712,2014,Enero,No Aplica,Oriental,LESIONES PERSONALES,7
12713,2014,Enero,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,1
12714,2014,Enero,No Aplica,Provenza,HURTO A PERSONAS,15
12715,2014,Enero,No Aplica,Provenza,HURTO A RESIDENCIAS,1
12716,2014,Enero,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
12717,2014,Enero,No Aplica,Provenza,LESIONES PERSONALES,3
12718,2014,Enero,No Aplica,Provenza,SECUESTRO EXTORSIVO,1
12719,2014,Enero,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,5
12720,2014,Enero,No Aplica,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12721,2014,Enero,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,7
12722,2014,Enero,No Aplica,San Francisco,HURTO A MOTOCICLETAS,3
12723,2014,Enero,No Aplica,San Francisco,HURTO A PERSONAS,27
12724,2014,Enero,No Aplica,San Francisco,HURTO A RESIDENCIAS,3
12725,2014,Enero,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),16
12726,2014,Enero,No Aplica,San Francisco,LESIONES PERSONALES,9
12727,2014,Enero,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,13
12728,2014,Enero,No Aplica,Sur,HURTO A PERSONAS,6
12729,2014,Enero,No Aplica,Sur,HURTO A RESIDENCIAS,1
12730,2014,Enero,No Aplica,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12731,2014,Enero,No Aplica,Sur,LESIONES PERSONALES,1
12732,2014,Enero,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,2
12733,2014,Enero,No Aplica,Sur Occidente,HOMICIDIO,1
12734,2014,Enero,No Aplica,Sur Occidente,HURTO A PERSONAS,3
12735,2014,Enero,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),9
12736,2014,Enero,No Aplica,Sur Occidente,VIOLENCIA INTRAFAMILIAR,3
12737,2014,Enero,Reyes Magos,Centro,HURTO A ENTIDADES COMERCIALES,1
12738,2014,Enero,Reyes Magos,Centro,LESIONES PERSONALES,1
12739,2014,Enero,Reyes Magos,García Rovira,VIOLENCIA INTRAFAMILIAR,1
12740,2014,Enero,Reyes Magos,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1
12741,2014,Enero,Reyes Magos,La Pedregosa,HURTO A RESIDENCIAS,1
12742,2014,Enero,Reyes Magos,Norte,LESIONES PERSONALES,1
12743,2014,Enero,Reyes Magos,Occidental,LESIONES PERSONALES,1
12744,2014,Enero,Reyes Magos,Oriental,LESIONES PERSONALES,2
12745,2014,Enero,Reyes Magos,San Francisco,HURTO A PERSONAS,1
12746,2014,Enero,Reyes Magos,Sur,HURTO A RESIDENCIAS,1
12747,2014,Febrero,Dia de San Valentin,Cabecera del Llano,HURTO A PERSONAS,1
12748,2014,Febrero,Dia de San Valentin,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
12749,2014,Febrero,Dia de San Valentin,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12750,2014,Febrero,Dia de San Valentin,La Concordia,LESIONES PERSONALES,1
12751,2014,Febrero,Dia de San Valentin,Nor Oriental,LESIONES PERSONALES,1
12752,2014,Febrero,Dia de San Valentin,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12753,2014,Febrero,Dia de San Valentin,Norte,VIOLENCIA INTRAFAMILIAR,1
12754,2014,Febrero,Dia de San Valentin,Occidental,LESIONES PERSONALES,2
12755,2014,Febrero,Dia de San Valentin,Occidental,VIOLENCIA INTRAFAMILIAR,1
12756,2014,Febrero,Dia de San Valentin,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12757,2014,Febrero,Dia de San Valentin,Provenza,HURTO A PERSONAS,1
12758,2014,Febrero,Dia de San Valentin,San Francisco,EXTORSIÓN,1
12759,2014,Febrero,Dia de San Valentin,San Francisco,HURTO A PERSONAS,1
12760,2014,Febrero,Dia de San Valentin,Sur,LESIONES PERSONALES,1
12761,2014,Febrero,Dia de San Valentin,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
12762,2014,Febrero,Domingo,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,1
12763,2014,Febrero,Domingo,Cabecera del Llano,HURTO A PERSONAS,2
12764,2014,Febrero,Domingo,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12765,2014,Febrero,Domingo,Cabecera del Llano,LESIONES PERSONALES,2
12766,2014,Febrero,Domingo,Centro,HURTO A ENTIDADES COMERCIALES,2
12767,2014,Febrero,Domingo,Centro,HURTO A PERSONAS,1
12768,2014,Febrero,Domingo,Centro,LESIONES PERSONALES,5
12769,2014,Febrero,Domingo,Centro,VIOLENCIA INTRAFAMILIAR,2
12770,2014,Febrero,Domingo,García Rovira,HOMICIDIO,1
12771,2014,Febrero,Domingo,García Rovira,HURTO A PERSONAS,2
12772,2014,Febrero,Domingo,García Rovira,LESIONES PERSONALES,1
12773,2014,Febrero,Domingo,García Rovira,VIOLENCIA INTRAFAMILIAR,3
12774,2014,Febrero,Domingo,La Ciudadela,HURTO A MOTOCICLETAS,1
12775,2014,Febrero,Domingo,La Ciudadela,HURTO A PERSONAS,1
12776,2014,Febrero,Domingo,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),3
12777,2014,Febrero,Domingo,La Concordia,HURTO A PERSONAS,1
12778,2014,Febrero,Domingo,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12779,2014,Febrero,Domingo,La Concordia,LESIONES PERSONALES,3
12780,2014,Febrero,Domingo,La Concordia,VIOLENCIA INTRAFAMILIAR,1
12781,2014,Febrero,Domingo,La Pedregosa,HURTO A PERSONAS,1
12782,2014,Febrero,Domingo,La Pedregosa,LESIONES PERSONALES,2
12783,2014,Febrero,Domingo,La Pedregosa,VIOLENCIA INTRAFAMILIAR,1
12784,2014,Febrero,Domingo,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,1
12785,2014,Febrero,Domingo,Lagos del Cacique,HURTO A PERSONAS,1
12786,2014,Febrero,Domingo,Morrorico,HURTO A ENTIDADES COMERCIALES,1
12787,2014,Febrero,Domingo,Morrorico,HURTO A PERSONAS,1
12788,2014,Febrero,Domingo,Mutis,HURTO A PERSONAS,1
12789,2014,Febrero,Domingo,Mutis,LESIONES PERSONALES,2
12790,2014,Febrero,Domingo,Mutis,VIOLENCIA INTRAFAMILIAR,1
12791,2014,Febrero,Domingo,Nor Oriental,HURTO A PERSONAS,1
12792,2014,Febrero,Domingo,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12793,2014,Febrero,Domingo,Nor Oriental,VIOLENCIA INTRAFAMILIAR,4
12794,2014,Febrero,Domingo,Norte,HOMICIDIO,3
12795,2014,Febrero,Domingo,Norte,HURTO A PERSONAS,1
12796,2014,Febrero,Domingo,Norte,LESIONES PERSONALES,8
12797,2014,Febrero,Domingo,Norte,VIOLENCIA INTRAFAMILIAR,2
12798,2014,Febrero,Domingo,Occidental,HURTO A ENTIDADES COMERCIALES,1
12799,2014,Febrero,Domingo,Occidental,LESIONES PERSONALES,3
12800,2014,Febrero,Domingo,Occidental,VIOLENCIA INTRAFAMILIAR,1
12801,2014,Febrero,Domingo,Oriental,HURTO A ENTIDADES COMERCIALES,2
12802,2014,Febrero,Domingo,Oriental,HURTO A MOTOCICLETAS,1
12803,2014,Febrero,Domingo,Oriental,HURTO A PERSONAS,5
12804,2014,Febrero,Domingo,Oriental,HURTO A RESIDENCIAS,1
12805,2014,Febrero,Domingo,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
12806,2014,Febrero,Domingo,Oriental,LESIONES PERSONALES,1
12807,2014,Febrero,Domingo,Provenza,EXTORSIÓN,1
12808,2014,Febrero,Domingo,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12809,2014,Febrero,Domingo,Provenza,VIOLENCIA INTRAFAMILIAR,1
12810,2014,Febrero,Domingo,San Francisco,HOMICIDIO,1
12811,2014,Febrero,Domingo,San Francisco,HURTO A PERSONAS,1
12812,2014,Febrero,Domingo,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12813,2014,Febrero,Domingo,San Francisco,LESIONES PERSONALES,1
12814,2014,Febrero,Domingo,San Francisco,VIOLENCIA INTRAFAMILIAR,1
12815,2014,Febrero,Domingo,Sur,LESIONES PERSONALES,1
12816,2014,Febrero,Domingo,Sur,VIOLENCIA INTRAFAMILIAR,3
12817,2014,Febrero,Domingo,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12818,2014,Febrero,Domingo,Sur Occidente,LESIONES PERSONALES,1
12819,2014,Febrero,Domingo,Sur Occidente,VIOLENCIA INTRAFAMILIAR,1
12820,2014,Febrero,No Aplica,Cabecera del Llano,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12821,2014,Febrero,No Aplica,Cabecera del Llano,HURTO A AUTOMOTORES,1
12822,2014,Febrero,No Aplica,Cabecera del Llano,HURTO A ENTIDADES COMERCIALES,7
12823,2014,Febrero,No Aplica,Cabecera del Llano,HURTO A MOTOCICLETAS,1
12824,2014,Febrero,No Aplica,Cabecera del Llano,HURTO A PERSONAS,12
12825,2014,Febrero,No Aplica,Cabecera del Llano,HURTO A RESIDENCIAS,1
12826,2014,Febrero,No Aplica,Cabecera del Llano,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),18
12827,2014,Febrero,No Aplica,Cabecera del Llano,LESIONES PERSONALES,4
12828,2014,Febrero,No Aplica,Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,2
12829,2014,Febrero,No Aplica,Centro,HURTO A ENTIDADES COMERCIALES,5
12830,2014,Febrero,No Aplica,Centro,HURTO A MOTOCICLETAS,1
12831,2014,Febrero,No Aplica,Centro,HURTO A PERSONAS,17
12832,2014,Febrero,No Aplica,Centro,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),12
12833,2014,Febrero,No Aplica,Centro,LESIONES PERSONALES,8
12834,2014,Febrero,No Aplica,Centro,VIOLENCIA INTRAFAMILIAR,4
12835,2014,Febrero,No Aplica,García Rovira,HURTO A ENTIDADES COMERCIALES,1
12836,2014,Febrero,No Aplica,García Rovira,HURTO A PERSONAS,4
12837,2014,Febrero,No Aplica,García Rovira,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12838,2014,Febrero,No Aplica,García Rovira,LESIONES PERSONALES,6
12839,2014,Febrero,No Aplica,García Rovira,VIOLENCIA INTRAFAMILIAR,7
12840,2014,Febrero,No Aplica,La Ciudadela,HURTO A ENTIDADES COMERCIALES,1
12841,2014,Febrero,No Aplica,La Ciudadela,HURTO A PERSONAS,3
12842,2014,Febrero,No Aplica,La Ciudadela,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
12843,2014,Febrero,No Aplica,La Ciudadela,LESIONES PERSONALES,3
12844,2014,Febrero,No Aplica,La Ciudadela,VIOLENCIA INTRAFAMILIAR,1
12845,2014,Febrero,No Aplica,La Concordia,HURTO A ENTIDADES COMERCIALES,15
12846,2014,Febrero,No Aplica,La Concordia,HURTO A PERSONAS,16
12847,2014,Febrero,No Aplica,La Concordia,HURTO A RESIDENCIAS,1
12848,2014,Febrero,No Aplica,La Concordia,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),10
12849,2014,Febrero,No Aplica,La Concordia,LESIONES PERSONALES,4
12850,2014,Febrero,No Aplica,La Concordia,VIOLENCIA INTRAFAMILIAR,4
12851,2014,Febrero,No Aplica,La Pedregosa,EXTORSIÓN,1
12852,2014,Febrero,No Aplica,La Pedregosa,HURTO A ENTIDADES COMERCIALES,1
12853,2014,Febrero,No Aplica,La Pedregosa,HURTO A MOTOCICLETAS,1
12854,2014,Febrero,No Aplica,La Pedregosa,HURTO A PERSONAS,9
12855,2014,Febrero,No Aplica,La Pedregosa,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12856,2014,Febrero,No Aplica,La Pedregosa,LESIONES PERSONALES,5
12857,2014,Febrero,No Aplica,La Pedregosa,VIOLENCIA INTRAFAMILIAR,3
12858,2014,Febrero,No Aplica,Lagos del Cacique,HURTO A ENTIDADES COMERCIALES,5
12859,2014,Febrero,No Aplica,Lagos del Cacique,HURTO A PERSONAS,6
12860,2014,Febrero,No Aplica,Lagos del Cacique,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),2
12861,2014,Febrero,No Aplica,Lagos del Cacique,VIOLENCIA INTRAFAMILIAR,1
12862,2014,Febrero,No Aplica,Morrorico,EXTORSIÓN,1
12863,2014,Febrero,No Aplica,Morrorico,HURTO A PERSONAS,1
12864,2014,Febrero,No Aplica,Morrorico,HURTO A RESIDENCIAS,2
12865,2014,Febrero,No Aplica,Morrorico,LESIONES PERSONALES,2
12866,2014,Febrero,No Aplica,Morrorico,VIOLENCIA INTRAFAMILIAR,2
12867,2014,Febrero,No Aplica,Mutis,HURTO A PERSONAS,4
12868,2014,Febrero,No Aplica,Mutis,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
12869,2014,Febrero,No Aplica,Mutis,LESIONES PERSONALES,3
12870,2014,Febrero,No Aplica,Mutis,VIOLENCIA INTRAFAMILIAR,6
12871,2014,Febrero,No Aplica,Nor Oriental,EXTORSIÓN,1
12872,2014,Febrero,No Aplica,Nor Oriental,HURTO A PERSONAS,4
12873,2014,Febrero,No Aplica,Nor Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),4
12874,2014,Febrero,No Aplica,Nor Oriental,LESIONES PERSONALES,1
12875,2014,Febrero,No Aplica,Nor Oriental,VIOLENCIA INTRAFAMILIAR,3
12876,2014,Febrero,No Aplica,Norte,EXTORSIÓN,1
12877,2014,Febrero,No Aplica,Norte,HURTO A ENTIDADES COMERCIALES,1
12878,2014,Febrero,No Aplica,Norte,HURTO A PERSONAS,5
12879,2014,Febrero,No Aplica,Norte,HURTO A RESIDENCIAS,1
12880,2014,Febrero,No Aplica,Norte,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),7
12881,2014,Febrero,No Aplica,Norte,LESIONES PERSONALES,7
12882,2014,Febrero,No Aplica,Norte,VIOLENCIA INTRAFAMILIAR,13
12883,2014,Febrero,No Aplica,Occidental,EXTORSIÓN,1
12884,2014,Febrero,No Aplica,Occidental,HURTO A PERSONAS,12
12885,2014,Febrero,No Aplica,Occidental,HURTO A RESIDENCIAS,1
12886,2014,Febrero,No Aplica,Occidental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),6
12887,2014,Febrero,No Aplica,Occidental,LESIONES PERSONALES,6
12888,2014,Febrero,No Aplica,Occidental,VIOLENCIA INTRAFAMILIAR,6
12889,2014,Febrero,No Aplica,Oriental,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12890,2014,Febrero,No Aplica,Oriental,HURTO A ENTIDADES COMERCIALES,3
12891,2014,Febrero,No Aplica,Oriental,HURTO A PERSONAS,12
12892,2014,Febrero,No Aplica,Oriental,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),14
12893,2014,Febrero,No Aplica,Oriental,LESIONES PERSONALES,11
12894,2014,Febrero,No Aplica,Oriental,VIOLENCIA INTRAFAMILIAR,4
12895,2014,Febrero,No Aplica,Provenza,HURTO A ENTIDADES COMERCIALES,2
12896,2014,Febrero,No Aplica,Provenza,HURTO A PERSONAS,12
12897,2014,Febrero,No Aplica,Provenza,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),8
12898,2014,Febrero,No Aplica,Provenza,LESIONES PERSONALES,6
12899,2014,Febrero,No Aplica,Provenza,VIOLENCIA INTRAFAMILIAR,4
12900,2014,Febrero,No Aplica,San Francisco,EXTORSIÓN,2
12901,2014,Febrero,No Aplica,San Francisco,HOMICIDIO,1
12902,2014,Febrero,No Aplica,San Francisco,HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO),1
12903,2014,Febrero,No Aplica,San Francisco,HURTO A ENTIDADES COMERCIALES,6
12904,2014,Febrero,No Aplica,San Francisco,HURTO A MOTOCICLETAS,1
12905,2014,Febrero,No Aplica,San Francisco,HURTO A PERSONAS,18
12906,2014,Febrero,No Aplica,San Francisco,HURTO A RESIDENCIAS,1
12907,2014,Febrero,No Aplica,San Francisco,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),30
12908,2014,Febrero,No Aplica,San Francisco,LESIONES PERSONALES,11
12909,2014,Febrero,No Aplica,San Francisco,VIOLENCIA INTRAFAMILIAR,9
12910,2014,Febrero,No Aplica,Sur,HURTO A PERSONAS,7
12911,2014,Febrero,No Aplica,Sur,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),1
12912,2014,Febrero,No Aplica,Sur,LESIONES PERSONALES,1
12913,2014,Febrero,No Aplica,Sur,VIOLENCIA INTRAFAMILIAR,4
12914,2014,Febrero,No Aplica,Sur Occidente,HURTO A ENTIDADES COMERCIALES,1
12915,2014,Febrero,No Aplica,Sur Occidente,HURTO A PERSONAS,5
12916,2014,Febrero,No Aplica,Sur Occidente,LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),5
12917,2014,Febrero,No Aplica,Sur Occidente,LESIONES PERSONALES,3
